questionID	questionTitle	questionText	questionUrl	topics	therapistName	therapistUrl	answerText	upvotes
58432aa8950e2507cf23dc87	How does counseling help people	Does counseling really do anything that can help people	httpscounselchatcomquestionshowdoescounselinghelppeople	Counseling Fundamentals 	Ida Duplechin	httpscounselchatcomtherapistsidaduplechin	Counseling provides a safe environment for people to explore the beliefs about the challenges in life The various typesmodalitiestechniques of counseling serve as guides for specific individuals personal journeys	0
58432aa8950e2507cf23dc87	How does counseling help people	Does counseling really do anything that can help people	httpscounselchatcomquestionshowdoescounselinghelppeople	Counseling Fundamentals 	Traci Lowenthal	httpscounselchatcomtherapiststracilowenthal2	Hi Great question I believe counseling does help people Of course I am a therapist so I would think that  Seriously  I think therapy and counseling allow us to understand ourselves our motivations and the things that bring us happiness and discontent Therapy can create opportunities to try new skills and enhance positive attributes that are already present in someone I like to think of therapy as an unbiased aerial view of our lives Someone outside can often help us notice things we might otherwise miss Hope this helps	0
5750b485c792dd6c7063e5cc	Do I have to go to counseling to get hormones to transition from female to male		httpscounselchatcomquestionsdoihavetogotocounselingtogethormonestotransitionfromfemaletomale	LGBTQ	Traci Lowenthal	httpscounselchatcomtherapiststracilowenthal2	Hello Youve gotten some great answers here I would like to add that transition looks different for everyone For some folks transition means hormones surgery voice work electrolysis and other medical interventions For other individuals it means some or none of that Its an incredibly personal journey and only you with the help of supportive individuals can make those choices for yourself Hope this helps So glad youre reaching out for support I would also add that you DO NOT need to enter therapy to receive hormones if you have access to what is called an informed consent clinic Informed consent clinics at least in California do not require letters or therapy as part of the process 	0
577488c4c8c3e0180cffa1f0	How can I get out of my head and stop obsessive thoughts	Often times I find myself thinking scary thoughts and sometimes  I even scare myself into thinking that something bad is going to happen to me Once it starts the thought continues going through my head and I cant get it out  How can I stop these thoughts	httpscounselchatcomquestionshowcanigetoutofmyheadandstopobsessivethoughts	Behavioral Change	Traci Lowenthal	httpscounselchatcomtherapiststracilowenthal2	Such a great question Im so sorry you are struggling You may be experiencing Intrusive thoughts These are thoughts that seem to come from no where and victimize us I can strongly recommend a book called When Panic Attacks by Dr David Burns It helps you to identify the thoughts and the help you create ways to counteract them There is another technique called Thought Stopping Thought Stopping can be as simple as saying Stop loudly if you are alone or in your head if you are in public Its a quick way to distract you from the distressing thought and allow you to refocus I recommend using this technique followed by some deep breathing while visualizing something that helps you feel relaxed a favorite place a pet etc These three things in conjunction can be of great assistanceOne key component in addressing anxious thinking is building the skill of relaxation I recommend an App called Headspace which teaches relaxation through some simple guided mediation Super easy to do and a great way to begin to build relaxation skills Plenty of sleep and reducing caffeine intake can also be things to explore Hope this helps 	0
58432aa8950e2507cf23dc87	How does counseling help people	Does counseling really do anything that can help people	httpscounselchatcomquestionshowdoescounselinghelppeople	Counseling Fundamentals 	Chris McDonald	httpscounselchatcomtherapistschrismcdonald	Counseling definitely helps people I have seen so many positive changes from those willing to engage in the counseling process Having a safe place to openly share concerns with an objective listener really is therapeutic and can make a huge difference in your life Many times people dont feel heard or validated by people in their lives counseling call help validate your feelings and help you become more selfaware You can learn new skills to better manage your life as well I find the people who get the most out of it are the ones most willing to make changes	0
579c4f94188cd61c1684e819	Why cant I get an erection with my girlfriend	"I love my girlfriend so much I get an erection even just thinking about her or seeing her  But the two times we tried to have sex I couldnt get an erection  Weve only had sex once and it was a long time ago 

Why this is happening and what can I do about it"	httpscounselchatcomquestionswhycantigetanerectionwithmygirlfriend	Human SexualityIntimacy	Cimberly R Nesker	httpscounselchatcomtherapistscimberlyrnesker	Sexual desire seems to be straightforward  I like someone and I become aroused at the thoughts of being intimate with them  but that idea does not always take into account other factorsStress can have a huge effect on our body and how it performs When we are overstressed for example we often find ourselves ill at the same time Can you think of any part of your world that may be causing you some additional stress Additionally focusing on your erection may also be increasing the level of stress you feel about being intimate which could also effect your ability to get and maintain an erection While this may seem counter intuitive it makes sense in the word of stressFinally its never a bad idea to follow up with your doctor as well You did not mention your age or sexual history outside of this relationship but it is always a good idea to check in with medical staff to make sure there is nothing physically responsible for changes in our body as well	0
5850880c950e2507cf23dd3e	How can I best fight the winter blues	Every winter I find myself getting sad because of the weather  How can I fight this	httpscounselchatcomquestionshowcanibestfightthewinterblues	Depression	Cimberly R Nesker	httpscounselchatcomtherapistscimberlyrnesker	Seasonal Affective Disorder SAD is a term that reflects how many people are affected by the changing seasons especially fall to winter Everyone suffers with some form of this lessened activity levels increased isolation etc while some find that this time of year can put them into a deeper depression If you have noticed that this happens frequently there are some ways you can definitely help yourself going forward1 Attend therapy to learn strategies and tools to help you to manage your mood Its important to stay within the therapy until you feel you have mastered these tools2 Push yourself to interact more with your social groups and other positive activities Its easy to go out and spend the day outside in the summer months when the temperature is warm and the sun shines for long periods of the day but it seems harder to find fun ways to spend your time when the temperature drops and darkness comes on so quickly Perhaps winter time could become the time of year where you and your friends have weekly board game nights complete with hot chocolate and a fire3 You may want to consider the purchase of a SAD Light These are lights that expose you to additional ultra violet light to increase the vitamin D in our bodies as well as the release of growth hormone which releases when we wake up There are mixed reviews of these products however and they can be expensive	0
5679740a1dafd4552b77745c	I need help coping with depression as a result of stress	My depression has been reoccurring for a long time It all started when I was being bullied in high school In ninth grade my principal told me I needed to stay home for a couple days to protect myself while she spoke to my classmates I needed professional help for my stress because I was having crying spells from the stress of going to school and confronting my classmates After that I was fine for a couple of years I entered my first year of college in a really tough program with high demands of expected work I believe my depression rebooted from there with the stress I began to cut myself because a friend of mine at the time told me how she used to do the same and it used to feel good for her Obviously that wasnt the right choice I regret ever doing that seeing as even though Im not selfharming anymore I always look back at that time whenever I feel very stressed I have a big problem with handling problems in life Whenever a problem arises I get stressed and I feel hopeless as if its not going to get better I get way too stressed from my problems which leads to overreacting a lot especially when talking to others which then leads to depression I have a hard time coping with stress because I know that if I could handle it easily then I wouldnt be sad all the time and I would say and do the right thing instead of overreacting to my loved ones	httpscounselchatcomquestionsineedhelpcopingwithdepressionasaresultofstress	DepressionStress	Cimberly R Nesker	httpscounselchatcomtherapistscimberlyrnesker	I couldnt help but notice that you did not specify your age so I am unable to set the total chronological order and length that you have suffered in this way but I want to start by commending you on seeking out additional coping techniques on your own Unfortunately it sounds like you were offered some that were more dangerous than helpful but be proud that you were able to curb those before they caused too much harmFrom what you have written stress has always been a difficult thing for you to manage Often when I am working with those who offer the same concern there is a degree of people pleasing that comes with that stress When we are trying to make others happy especially when we are unable to distinguish the proper rules for success it can make even the simplest of tasks overwhelmingStress management is just that management of our own anxieties about the needs of others about our skills and the ability to complete a task and having multiple requests at any given time Each of these aspects requires a separate sets of tools to manage them accordingly For example assertiveness communication training could aid in communicating with your colleagues to manage their expectations of your deadlines and abilities but it will not assist you with managing your own anxieties Try to separate the different areas of the problem in order to help yourself to find a solution and work on them in their own timePerhaps keeping a journal will help you to better understand why you are so easily overwhelmed by stress and help you track some of your lesshelpful responses to stress For example does a certain persons style of communication always make you feel undervalued and therefore push you to finish their requests first Is there a certain time of the day where you start to fall off in productivity Is that the time fo the day where you also tend to pile up your requirementsTry to ask yourself some of these harder questions and see where they lead you	0
5850880c950e2507cf23dd3e	How can I best fight the winter blues	Every winter I find myself getting sad because of the weather  How can I fight this	httpscounselchatcomquestionshowcanibestfightthewinterblues	Depression	Richie Yerachmiel  Donowitz	httpscounselchatcomtherapistsrichieyerachmieldonowitz	Light therapy is very helpful You are not alone The name for the condition is Seasonal Affective Disorder SAD You might want to see a therapist to assist you putting in place a behavioral program to help change the way you feel	0
579b8756188cd61c1684e80f	How can I help my girlfriend	My girlfriend just quit drinking and she became really depressed She told me that she wants to move What can I do to help her  I want her to stay	httpscounselchatcomquestionshowcanihelpmygirlfriend	RelationshipsSubstance AbuseDepression	Richie Yerachmiel  Donowitz	httpscounselchatcomtherapistsrichieyerachmieldonowitz	 After stopping the abuse of alcohol depressive symptoms are common She may benefit from exploring why she wants to move and see if she would still want to move if she did not feel depressed 12 step meetings can also be helpful	0
58432aa8950e2507cf23dc87	How does counseling help people	Does counseling really do anything that can help people	httpscounselchatcomquestionshowdoescounselinghelppeople	Counseling Fundamentals 	Miriam Dyak	httpscounselchatcomtherapistsmiriamdyak	Yes counseling helps a lot of people especially when there is a good rapport between the counselor and their client Knowing your counselor is someone who is really on your side and wants to see you grow past your difficulties into a healthy happy successful life is more important than what kind of counseling method they use If you are looking for a counselor take your time and be sure you feel heard and respected as well as challenged to grow	0
579c4f94188cd61c1684e819	Why cant I get an erection with my girlfriend	"I love my girlfriend so much I get an erection even just thinking about her or seeing her  But the two times we tried to have sex I couldnt get an erection  Weve only had sex once and it was a long time ago 

Why this is happening and what can I do about it"	httpscounselchatcomquestionswhycantigetanerectionwithmygirlfriend	Human SexualityIntimacy	Todd Schmenk MS MEd	httpscounselchatcomtherapiststoddschmenkmsmed	"This is something I have
had to address with individuals often since working with couples is one of my
practices focuses The answer can depend upon several reasons all which
tend to be explored while in session If you or your counselor utilizes
an integral approach in which one of the main premises makes sure to check the
four irreducible perspectives subjective intersubjective objective and
interobjective  also known as the four quadrants in determining where the
challenges are it then becomes possible to identify what might be contributing
to or causing the challenge as well as offering up ways to address the
situationIn this case from the upperright
or behavioral and physical perspective we would want to make sure there is no
physical limitation or ailment meaning that you would need to visit your doctor
and have the basics checked such as blood pressure We would also look at particular behaviors to
see if you are doing something with is effecting performance such as
masturbating often or being influenced by pornographyNext we would look at the
upper left quadrant thoughts cognitions identity feelings to look at what
is going on here both during sexual activities and at other times If you are worried about your job your
family or under immense pressure to perform at work or while intimate this can
contribute to your situation From there
we would turn to the lower left quadrant cultural rules and tools to see who
you have learned to interpret challenges that come up during sex and look for
ways to shift update andor reshape the way you view sex and its
challenges It would be here that we
would see whether one is even comfortable using a service like counseling based
upon how your familyculture of origin views the professionFinally we would need to
account for challenges that show up in the lower right quadrant systems laws
rules of society such as your economic ability to try services and products as
well as whether such services and products were even available Once we have rolled through these areas it
then becomes possible to look at which aspects might need to be looked at
further in a more meaningful way to help you change a perspective or if just
getting a blood pressure medication is all you needTo sum your question then
of why you cant keep an erection we would need to look at your thoughts look
at your actual thoughts during the act as well as before and after look at
your behaviors look at your physical body for issues look at where you picked
up your rules and tools culture and look at your ability to access goods and
services They all contribute equally
and need to be taken into account So  as you can see there is no one possible answer to this but several I hope this helps"	0
5850880c950e2507cf23dd3e	How can I best fight the winter blues	Every winter I find myself getting sad because of the weather  How can I fight this	httpscounselchatcomquestionshowcanibestfightthewinterblues	Depression	Darlene Viggiano	httpscounselchatcomtherapistsdarleneviggiano		0
58432aa8950e2507cf23dc87	How does counseling help people	Does counseling really do anything that can help people	httpscounselchatcomquestionshowdoescounselinghelppeople	Counseling Fundamentals 	Darlene Viggiano	httpscounselchatcomtherapistsdarleneviggiano		0
5850880c950e2507cf23dd3e	How can I best fight the winter blues	Every winter I find myself getting sad because of the weather  How can I fight this	httpscounselchatcomquestionshowcanibestfightthewinterblues	Depression	Frank Theus	httpscounselchatcomtherapistsfranktheus	Thank you for sharing It seems like since the winter blues happens to you every year it may also be impacting your quality of life and possibly relationships What you report sounds like you may be experiencing Seasonal Affective Disorder SAD and is quite common to many from about fall thru winter seasons but also can impact folks during the Spring and summer monthsThe best care and treatment for SAD includes discussing it with your PCP primary care physician integrating light therapy fullspectrum lighting throughout home and workplace where possible psychotherapy and possibly medications egWellbutrin XL AplenzinBe sure to exercise good selfcare and checkout the Mayo Clinics website for SAD here httpwwwmayoclinicorgdiseasesconditionsseasonalaffectivedisorderbasicsdefinitioncon20021047 	0
579c4f94188cd61c1684e819	Why cant I get an erection with my girlfriend	"I love my girlfriend so much I get an erection even just thinking about her or seeing her  But the two times we tried to have sex I couldnt get an erection  Weve only had sex once and it was a long time ago 

Why this is happening and what can I do about it"	httpscounselchatcomquestionswhycantigetanerectionwithmygirlfriend	Human SexualityIntimacy	Frank Theus	httpscounselchatcomtherapistsfranktheus	First off I want to acknowledge the emotional pain you must be experiencing about not being able to experience an erection  youre not alone And it took a lot of courage for you to post your query here Below you will find excellent advice from skilled clinicians regarding your question and concern If you havent done so already Id encourage you to checkout the Mayo Clinics website on this very topic httpwwwmayoclinicorgdiseasesconditionsseasonalaffectivedisorderbasicsdefinitioncon20021047Once youve ruled out any medicalorganic issues with either your PCP or Urologist I recommend you work with a Certified Sex Addiction Therapist CSAT andor Certified Sex Therapist CST and do some psychotherapy around attachmentfamilyoforigin intimacy selfimage trauma history sex history pornography etc  There is hope	0
5850880c950e2507cf23dd3e	How can I best fight the winter blues	Every winter I find myself getting sad because of the weather  How can I fight this	httpscounselchatcomquestionshowcanibestfightthewinterblues	Depression	Lauren Ostrowski MA LPC NCC DCC CCTP	httpscounselchatcomtherapistslaurenostrowskimalpcnccdcccctp	There can be lots of different factors contributing to this Here are some possible tipsConsider if you know anything about what specifically is making you feel sad If youre looking for activities because you cannot participate in what you like to do in the warmer months consider finding some indoor winter activitiesConnect with others One idea is to join a group such as a book club that meets regularly This could give you something to look forward to regardless of the colder weatherEnjoy the sunshine from indoors You may notice that sometimes looks are deceiving women is bright and sunny outside but is also quite cold when you open the door If you are staying inside for the day consider allowing yourself to enjoy the sunlight without specifically considering that it is also coldConsider using a light box Certain types of light boxes are designed to help with the winter blues You can find more information herehttpwwwmayoclinicorgtestsprocedureslighttherapyhomeovc20197416Recently one of the nurse practitioners that I work with has been checking a lot of vitamin D and vitamin B12 levels and she says the lower levels of these vitamins can contribute to feelings of less motivation or energy than is desiredEach of us has days when we are not thrilled about the weather and may be feeling sort of bummed or down If you find yourself having these days frequently or for several consecutive days in the above strategies are not helping consider talking with a therapist about more specific strategies that may be of help to you Also because if everything you would see is likely to live in your area they would be familiar with the weather patterns where you are and may have some tips that they use for themselves or With other clients	0
58432aa8950e2507cf23dc87	How does counseling help people	Does counseling really do anything that can help people	httpscounselchatcomquestionshowdoescounselinghelppeople	Counseling Fundamentals 	Lauren Ostrowski MA LPC NCC DCC CCTP	httpscounselchatcomtherapistslaurenostrowskimalpcnccdcccctp	A lot of things affect how helpful counseling is for each person including at least these things but often many othersThe therapeutic alliance this refers to the bond connection or trust between the client and the counselorWhat the person is coming in to work onHow motivated the person is to work on what it is they would like to changeSome people also ask how counseling is different from friendship There is a similarity in the sense that hopefully both counselors and friends will listen to what you are experiencing but that is really the end of the similarities Some differences areCounselors are specifically trained to phrase questions or statements in ways that help you to gain more awareness of one could be contributing to what it is that you are trying to change both within yourself and possibly with people around youCounselors have experience in using lots of different types of techniques for example focusing on finding solutions looking at how the present situation could relate to your past using roleplays or examples in session to help you learn new skills or ways of looking at situations and probably hundreds of other thingsCounselors are taught to look at what you are experiencing and ask questions about other related ideas that you may not have connected to what you are experiencingThere is a treatment plan in place usually after the first second or third session so both you and the counselor have an idea of where you would like to go with counseling what you are hoping to change or learn and a general idea of a plan for getting to your goalsIn general I would say the followingYes counseling can help people who want something to be different in their livesCounseling is most helpful when the connection between the counselor and the client is strong enough that some trust forms in other words not every counselor or technique is helpful for every personA lot of counselors will talk to you on the phone for a few minutes prior to you coming in for your first appointment to answer any general questions that you may haveIf you are working with a counselor and you feel as though you are not clicking or connecting with one another give it three or four sessions before you change Trust is not happening in one hour for most of peopleIf you are working with a counselor and you would like to be getting more or something different out of it tell the counselor about that because typically modalities can be changedIf you are asking this question because you would like help with a specific issue call a local counselor and discuss it so that you could have a more specific answer about possible options for counseling	0
585599b3950e2507cf23dd9a	Can I sign my brother into a mental health facility	"My brother has been diagnosed with paranoid schizophrenia and has not been taking his medication Hes been using methamphetamine and alcohol and was found sleeping naked in my step mom driveway in 12 degree weather

I was adopted in by his dad who just passed and his mother will not Get involved because shes afraid of financial responsibility 

Do I have the rights to be able to sign my brother into mentalhealth facility"	httpscounselchatcomquestionscanisignmybrotherintoamentalhealthfacility	Family ConflictLegal  RegulatorySubstance Abuse	Eric Strm JD MA LMHC	httpscounselchatcomtherapistsericstrmjdmalmhc	Thanks for asking this question I know it can be really difficult to deal with issues like thisTo answer your question you might be able to get you brother some mental health help even if he doesnt recognize that he needs it In most states an individual can request a mental health evaluation of a family member if that family member poses a danger to themselves or someone else or if they are unable to take care of their own basic needsYou can always call 911 if you are concerned about his immediate safety for example if you find him sleeping outside in below freezing weather As an alternative to calling 911 you might also be able to request an evaluation from an authorized mental health provider The deatsils of who you would contact vary from state to state Heres a link with some additional resourceshttpwwwtreatmentadvocacycenterorgsomeoneiknowisincrisisHes lucky to have a brother who cares for his wellbeing as much as you do	0
585599b3950e2507cf23dd9a	Can I sign my brother into a mental health facility	"My brother has been diagnosed with paranoid schizophrenia and has not been taking his medication Hes been using methamphetamine and alcohol and was found sleeping naked in my step mom driveway in 12 degree weather

I was adopted in by his dad who just passed and his mother will not Get involved because shes afraid of financial responsibility 

Do I have the rights to be able to sign my brother into mentalhealth facility"	httpscounselchatcomquestionscanisignmybrotherintoamentalhealthfacility	Family ConflictLegal  RegulatorySubstance Abuse	Lauren Ostrowski MA LPC NCC DCC CCTP	httpscounselchatcomtherapistslaurenostrowskimalpcnccdcccctp	Im sorry to hear that your brother has been having such a rough time Hes lucky to have you on his side although he may not always see it that wayAs far as whether you can sign him in that depends on a lot of different thingsI would suggest that you Google the state and county that you live in as well as some phrase similar to crisis hotline They can tell you how it works in that county My guess is that you could sign him in as long as he met the criteria for admission at that moment but I cant be entirely sureYou could also ask the person on the phone about financial responsibility I have not heard of that being a problem but I guess it would depend on insuranceIf you have trouble finding a local hotline consider calling the national crisis number 8002738255 and ask them to help you find someone local	0
58577397950e2507cf23ddad	Is it wrong for me to be attracted to my girlfriend	Im 15 and my girlfriend is 14 Am I a pedophile because Im attracted to her and shes under 18	httpscounselchatcomquestionsisitwrongformetobeattractedtomygirlfriend	IntimacyRelationships	Frank Walker	httpscounselchatcomtherapistsfrankwalker	You are not a pedophile You are both under 18 and your age is appropriate for a relationship There would be a possible problem if she was 10 or youngerPedophelia is a whole other problem that you probably should not be worried about I would be happy to talk with you in more detail about this	0
557fc3a6a29507431fcd9e9b	Does it mean that he isnt the one God planned for me if we had sex as Christians	Im a Christian teenage girl and I have lost my virginity My boyfriend is a Christian teenager too but things just got out of hand between us in a sexual manner I planned to abstain from sex but I guess I wasnt clear about this because I was also tempted and led him on We continued to have sex Does it mean that he isnt the one God planned for me Were so young but that doesnt stop me from dreaming of a potential future together I really do feel like he is in my life for an important reason Im incredibly happy for I was able to escape from several abusive relationships because of him I love him very much	httpscounselchatcomquestionsdoesitmeanthatheisnttheonegodplannedformeifwehadsexaschristians	SpiritualityRelationships	Frank Walker	httpscounselchatcomtherapistsfrankwalker	Having sex with your boyfriend is and was a mistake Mistakes can be forgiven and you can make amendsBut it is not the end of your relationship or Gods will for youHave a serious talk with your guy and get back on track with where you want to be Talk to a counselor or your priestpastor Get someone to be your guide and mentor Check in with them regularlyGetting back to square one could actually strengthen your relationshipHave a plan for the future where you will not be put into a place of temptation Group dates public places and no alone time where temptations might ariseForgive yourself and move on	0
58432aa8950e2507cf23dc87	How does counseling help people	Does counseling really do anything that can help people	httpscounselchatcomquestionshowdoescounselinghelppeople	Counseling Fundamentals 	Frank Walker	httpscounselchatcomtherapistsfrankwalker	Counseling can go a long way in improving your mental healthCounseling helps you to get new perspective on your life and problemsTalking about your problems with a counselor gives them substances and something to get a handle on Talking about your problems gives you a chance look at your situation from a new angle to help solve your problemsThe counselor is a neutral listener that can help give direction and answers to your needsCounseling can help you solve your problems but also can set up a plan for the future Counseling can help you to deal with things before they get out of handGive counseling a try	0
58432aa8950e2507cf23dc87	How does counseling help people	Does counseling really do anything that can help people	httpscounselchatcomquestionshowdoescounselinghelppeople	Counseling Fundamentals 	Cory Ian Shafer LPC	httpscounselchatcomtherapistscoryianshaferlpc	Counseling allows us to have a sacred space a space that is set apart from the outside world it is a space of nonjudgement and exploration Being that the universe is not made for us and that the the world tends to be a fairly untamed place at times this sacred space allows us to explore ourselves It allows for greater reflection upon our attitudes our behaviors and our feelings Imagine if you will a small goldfish swimming around the usual fish tank although I dont attest to know what a goldfish thinks I would imagine he does not see the world outside of him he only sees the small fishbowl oblivious to the outside world when one comes into the counseling room one is trying to gain insight that was not previously there Remember the observer affect one cannot truly act objectively with the world we are in a dynamic relationship with life it reacts to us and we to it the time in the counseling room allows us to gain an understanding that is beyond the normal limits allowing us to see what was before hidden often times in plain sight	0
582a2c2a950e2507cf23dc1e	Why do I always get ignored by people	"Every time I send a message to someone or a group message on Instagram iMessage or snapchat people will read my messages but then they wont answer me 

Could it be that there is something they dont like about me I dont understand why they wont answer my messages How do I get people to respond to me"	httpscounselchatcomquestionswhydoialwaysgetignoredbypeople	Social Relationships	Lauren Ostrowski MA LPC NCC DCC CCTP	httpscounselchatcomtherapistslaurenostrowskimalpcnccdcccctp	Im sorry that you are having a difficult timeI wonder about how your friendships are in person If you get along well with people and have effective conversations with them facetoface there could be some kind of technologyrelated problemHave you tried gently talking to people about how you send a message and they didnt answer If you can phrase it in such a way that they recognize that you are asking for information and not blaming them for not answering you that could be effectiveId also encourage you to consider how much this is bothering you If it is causing a significant amount of anxiety say more than 510 if 10 is really anxious I would suggest talking with a local therapistIn the meantime consider talking about this with someone you trust to whom you can get more details to get a more specific answer	0
576841ff008fce8e73e1eba5	How can I avoid family members who stress me out	My mother takes care of niece whom my sister abandoned She calls me every day complaining but I dont want to hear it anymore	httpscounselchatcomquestionshowcaniavoidfamilymemberswhostressmeout	Family ConflictStress	Virginia Chow	httpscounselchatcomtherapistsvirginiachow	It is understandable that its very hard for you to hear daily complaints from your mother regarding the caregiving of your niece You cannot change your mothers feelings and responsibilities which could create feelings of frustration and helplessness It must be equally hard for your mother to assume full responsibility for your niece at a time where your sister cannot take care of her This type of responsibility usually produces an enormous amount of stress and pressure because your mother and niece would both need to adapt to this new relationship living situation and the feeling of being abandonedNot knowing the history of your relationship with your mother and how you respond to each other in times of need it may be difficult to fight the right recommendation on how to deal with this situation Nonetheless it is not easy to have to face daily complaints and you may have to set a healthy balance between empathy and boundary setting with your mother and some personal boundaries for yourselfIt is likely that your mothers complaints may be her desperate cry for help because she does not know how to cope with stress or how to ask for the right kind of support In this case you could calmly and respectfully tell her the next time you hear her complain This must be very difficult for you because I hear the stress in your voice almost everyday Its very hard for me to hear you feeling so overwhelmed I feel helpless in this situation and would like to suggest that it might be helpful for you to seek some professional help and support to deal with such a big matter of importance When empathy and understanding is communicated recipients are usually more open because they hear and feel the caring behind it and are more likely to seek additional helpAfter sharing this message of empathy and encouragement to seek help the next step is to protect yourself by explaining to your mother where your limits are so that she understands what she can expect from you This means that you can decide the kind of support or help you are willing to give your mother andor niece that is within your ability to provide without feeling overwhelmed This could involve inviting them to dinner occasionally taking them out to see a movie or inviting your niece over to give your mother respite You could then say to her if she complains again I cannot change the way you feel in this situation and I encourage you to seek professional advice about that but what I could do is explain what you could do to helpwwwPsychologyResourceca	0
55723117a03de6c365f45c1a	How can I get people to listen	"Ive never been able to talk with my parents My parents are in their sixties while I am a teenager I love both of them but not their personalities I feel that they do not take me seriously whenever I talk about a serious event in my life If my dad doesnt believe me then my mom goes along with my dad and acts like she doesnt believe me either Im a pansexual but I cant trust my own parents
Ive fought depression and won however stress and anxiety are killing me I feel that my friends dont listen to me I know they have their own problems which I do my best to help with But they dont always try to help me with mine when I really need them I feel as if my childhood has been taken from me I feel as if I have no one whom I can trust"	httpscounselchatcomquestionshowcanigetpeopletolisten	AnxietyFamily ConflictDepressionStressSocial Relationships	Kristi KingMorgan LMSW	httpscounselchatcomtherapistskristikingmorganlmsw	Teenage years are rough for anyone and this is a time for selfdiscovery and experimentation Having older parents can certainly pose challenges Most kids feel like their parents dont understand them but yours are older than the average parents of teenagers Theyre from a completely different generation than you are It sounds like they love you but may not understand you The problem here is the generationage gap and theres not a whole lot you can do about that What you can do is accept the situation and perhaps look at it a little differently It seems like youre looking for affirmation from them looking for their approval and understanding Its never a good idea to look to others to define who you are or to get a selfesteem boost Who you are and how you feel about yourself needs to come from inside not from outside One way you can have a better relationship with your parents is to stop looking at all the things you arent getting from them that you want and rather look at all the things you are getting from them Yes this is a glass half full or half empty point of view but it works The negative will overshadow the positive if you let it Start looking for the good things in your relationship with your parents and your feelings towards them will become more positiveIm not sure how your friendspeers made you feel like your childhood has been taken from you Thats a curious statement and requires a deeper conversation to understand where that came from However I do understand feeling different and out of place especially in high school Find the strength within yourself rather than looking to others in your life to make you feel better or feel like a complete person It helps to have friends and loved ones but you can never rely on them to fulfill all of your needs Set some goals for your future work towards them Focus on being the best YOU that you can be and the right people will enter your life at the right time	0
579da45c188cd61c1684e82e	How can I help myself and change my behavior	"Ive hit my head on walls and floors ever since I was young  I sometimes still do it but I dont exactly know why 

I have anxiety and I had a rough childhood but now Ill start to hit my head and sometimes not realize it but I dont know how to stop or even why Im doing it 

How can I help myself to change my behavior"	httpscounselchatcomquestionshowcanihelpmyselfandchangemybehavior	Behavioral ChangeAnxiety	Kristi KingMorgan LMSW	httpscounselchatcomtherapistskristikingmorganlmsw	The best way to handle anxiety of this level is with a combination of appropriate medication given to you by a medical doctor and therapy to help you understand the thoughts feelings and behaviors that are causing the anxiety  This is not something that anyone should just white knuckle and try to get through on their own with no help  Cognitive Behavioral Therapy is a technique that has been proven helpful for depression and anxiety  This takes a therapist trained in CBTYou will learn to recognize when and why you perform the behavior of hitting your head help you deal with the underlying cause of this and replace the behavior with a more positive behavior Youll learn coping skillsYou mention having a rough childhood Anyone who has experienced trauma like this especially longterm ongoing trauma from abuse of any kind definitely does not need exposure therapy which is what is recommended for phobias You need a therapist trained specifically in trauma informed therapyYou are on the right path by recognizing there is an issue and what it is Good luck with your healing journey	0
581d5e5c950e2507cf23dbe9	How do I get over a person I fell in love with	"I know that I need to get past my feelings for this person I fell in love with but ts so difficult to move on because he showed me feelings Ive never felt before 

I feel like I dont  want to be without my genuine love for him but logically I know I need to be without him I cant discuss this with anybody in my life because the conditions surrounding our love are considered  wrong by a lot of people

How can I get myself to just move on"	httpscounselchatcomquestionshowdoigetoverapersonifellinlovewith	Relationship Dissolution Intimacy	Kristi KingMorgan LMSW	httpscounselchatcomtherapistskristikingmorganlmsw	Its difficult to move on and let go especially when youve experienced things for the first time with someone or feelings youve never felt before as you saidI like the fact that you are looking at your situation logically Feelings can take time to fade but you seem to understand even if it is subconsciously that its the feelings he stirred up in you that are keeping you tied to him not necessarily the person himself Realize that you can and will experience those feelings again with another person  the RIGHT person Dont hold onto someone who is wrong for you just because of something like this Youre wanting those feelings and wanting a relationship  but with him necessarily Or with anybody You said you dont want to be without your love for him  not you dont want to be without him In fact you said you know you need to be without him It seems like its the LOVE that you cant let go of and the feelings Not the person Trust me you will find that again Take some time to let this fade Dont try to force him or anyone else into a role that is meant for someone else Cherish the memories and the experiences you had Sounds like its been a valuable learning and growth experience for you but you have your own reasons and I dont know what they are for thinking this person isnt good for you Trust your gut instinct and be glad youve had this relationship Not all are meant to last But all shape you into the person you are and will become and all teach us important lessons	0
576841ff008fce8e73e1eba5	How can I avoid family members who stress me out	My mother takes care of niece whom my sister abandoned She calls me every day complaining but I dont want to hear it anymore	httpscounselchatcomquestionshowcaniavoidfamilymemberswhostressmeout	Family ConflictStress	Kristi KingMorgan LMSW	httpscounselchatcomtherapistskristikingmorganlmsw	Buy the book Boundaries Where You End and I Begin Read it Apply itSeriously Im not joking Youre not wrong to not want to hear it anymore but if you dont maintain healthy boundaries you will allow your family to make you feel guilty for not wanting to hear it anymore Thats not fair to youGive a copy to your mom too No I didnt write the book nor do I have any affiliation with it  I simply recommend it because its a wonderful book and it helped me out a lot I recommend it to a lot of people It should be required reading	0
